,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Emissions Rolling,Supply Rolling
1460,870711,10032223,0,199774,0,0,2507943,0,31.565449141083302,873324.11,10041493.1
1461,870115,10025757,0,199774,0,0,2507943,0,34.055000334733556,873296.4,10041598.57
1462,869522,10019358,0,199774,0,0,2507943,0,36.42439309643874,873268.82,10041705.08
1463,868940,10013022,0,199774,0,0,2507943,0,38.70775591243937,873241.38,10041812.63
1464,868363,10006747,0,199774,0,0,2507943,0,40.94068642957361,873213.99,10041921.19
1465,867786,10000485,0,199774,0,0,2507943,0,43.147110795610224,873104.74,10041086.01
1466,867213,9994293,0,199774,0,0,2507943,0,45.359175524874246,872986.25,10040142.62
1467,874840,10082851,0,201768,0,0,2533014,0,51.24812617687867,872958.77,10040252.4
1468,874243,10076327,0,201768,0,0,2533014,0,44.49622476503504,872932.37,10040373.03
1469,873697,10070368,0,201768,0,0,2533014,0,39.43276695105823,872906.88,10040504.23
1470,873011,10062960,0,201768,0,0,2533014,0,35.635670565682936,872881.06,10040631.27
1471,872342,10055628,0,201768,0,0,2533014,0,32.78709974507145,872855.34,10040758.4
1472,871756,10049357,0,201768,0,0,2533014,0,30.65055475393032,872830.5,10040895.51
1473,871098,10042159,0,201768,0,0,2533014,0,29.049457945030053,872804.93,10041023.5
1474,870439,10035036,0,201768,0,0,2533014,0,27.84715065610333,872778.95,10041146.97
1475,869971,10029933,0,201768,0,0,2533014,0,31.843775042035784,872753.94,10041280.88
1476,869418,10023907,0,201768,0,0,2533014,0,35.55991166004883,872729.15,10041415.51
1477,868870,10017943,0,201768,0,0,2533014,0,39.094592878179256,872704.83,10041555.35
1478,868282,10011546,0,201768,0,0,2533014,0,42.45401322897712,872680.55,10041695.44
1479,867700,10005220,0,201768,0,0,2533014,0,45.78878042638134,872574.18,10040890.9
1480,867127,9998957,0,201768,0,0,2533014,0,49.13983000675619,872459.86,10039992.26
1481,874723,10087470,0,203781,0,0,2558336,0,55.11957750261868,872435.58,10040138.37
1482,874108,10080804,0,203781,0,0,2558336,0,47.40090534918623,872412.19,10040293.75
1483,873548,10074744,0,203781,0,0,2558336,0,41.61115640459107,872388.86,10040449.62
1484,872906,10067732,0,203781,0,0,2558336,0,37.27259366769212,872365.58,10040605.22
1485,872359,10061756,0,203781,0,0,2558336,0,34.01582866808471,872343.24,10040770.67
1486,871769,10055317,0,203781,0,0,2558336,0,31.57349913295376,872321.34,10040940.21
1487,871173,10048908,0,203781,0,0,2558336,0,29.744325801620946,872299.34,10041109.1
1488,870590,10042602,0,203781,0,0,2558336,0,28.36932718323792,872277.75,10041282.11
1489,870102,10037265,0,203781,0,0,2558336,0,32.634401630426034,872257.4,10041468.25
1490,869579,10031562,0,203781,0,0,2558336,0,37.00225838752396,872237.91,10041663.21
1491,868996,10025250,0,203781,0,0,2558336,0,42.02162952558966,872218.59,10041860.25
1492,868478,10019681,0,203781,0,0,2558336,0,46.40693717903305,872200.0,10042066.13
1493,867881,10013111,0,203781,0,0,2558336,0,52.17910223304547,872099.46,10041325.32
1494,867379,10007667,0,203781,0,0,2558336,0,56.73296679973209,872000.29,10040599.13
1495,866838,10001797,0,203781,0,0,2558336,0,62.00385003696522,871902.42,10039886.5
1496,866337,9996370,0,203781,0,0,2558336,0,66.67622668482257,871805.72,10039186.21
1497,874034,10085708,0,205824,0,0,2583908,0,73.03558425314188,871793.02,10039455.42
1498,873467,10079500,0,205824,0,0,2583908,0,60.838173624590674,871780.72,10039728.05
1499,872950,10073872,0,205824,0,0,2583908,0,51.692018986820926,871769.64,10040014.23
1500,872296,10066779,0,205824,0,0,2583908,0,44.83385351796686,871757.77,10040291.57
1501,871656,10059758,0,205824,0,0,2583908,0,39.687044963137076,871744.55,10040553.23
1502,871010,10052803,0,205824,0,0,2583908,0,35.8291187943846,871730.7,10040808.29
1503,870421,10046438,0,205824,0,0,2583908,0,32.936622395085024,871717.1,10041066.68
1504,869844,10040098,0,205824,0,0,2583908,0,30.765070150908617,871703.88,10041327.95
1505,869314,10034295,0,205824,0,0,2583908,0,30.057247018878435,871691.47,10041597.35
1506,868745,10028098,0,205824,0,0,2583908,0,29.61174901178409,871679.38,10041869.79
1507,868175,10021908,0,205824,0,0,2583908,0,29.359102558809155,871667.57,10042144.67
1508,867611,10015830,0,205824,0,0,2583908,0,29.257103408829586,871574.08,10041477.22
1509,867058,10009812,0,205824,0,0,2583908,0,29.276779221656803,871481.34,10040817.42
1510,866507,10003859,0,205824,0,0,2583908,0,29.388496853339337,871388.91,10040160.77
1511,866006,9998409,0,205824,0,0,2583908,0,29.581570789439912,871298.45,10039525.87
1512,873673,10087576,0,207880,0,0,2609735,0,35.14592707364635,871290.94,10039850.66
1513,874067,10092768,0,208299,0,0,2614995,0,32.423679489474495,871293.43,10040293.0
1514,872604,10075939,0,207876,0,0,2609684,0,30.39155640854972,871288.16,10040641.18
1515,871942,10068718,0,207876,0,0,2609684,0,28.85935378832471,871281.5,10040973.31
1516,871423,10063112,0,207876,0,0,2609684,0,27.709857062719085,871274.75,10041304.32
1517,870759,10055910,0,207876,0,0,2609684,0,26.848457540487892,871268.11,10041636.46
1518,870211,10049921,0,207876,0,0,2609684,0,26.203395052443984,871261.38,10041967.75
1519,869563,10042956,0,207876,0,0,2609684,0,25.71874347243158,871253.97,10042292.26
1520,869079,10037575,0,207876,0,0,2609684,0,28.32339390740259,871247.39,10042624.72
1521,868490,10031205,0,207876,0,0,2609684,0,30.629728414168934,871240.57,10042954.62
1522,867913,10024951,0,207876,0,0,2609684,0,32.771548635982896,871151.39,10042335.18
1523,867346,10018704,0,207876,0,0,2609684,0,34.786859334176135,871062.57,10041718.48
1524,866776,10012568,0,207876,0,0,2609684,0,36.71324107739839,870974.76,10041113.24
1525,866219,10006498,0,207876,0,0,2609684,0,38.57959603803212,870888.02,10040519.4
1526,865670,10000486,0,207876,0,0,2609684,0,40.413450074447816,870801.13,10039923.0
1527,865125,9994540,0,207876,0,0,2609684,0,42.23960806900777,870714.07,10039323.48
1528,872783,10083679,0,209957,0,0,2635798,0,48.1822677233082,870708.75,10039672.31
1529,872203,10077316,0,209957,0,0,2635798,0,42.202669082401876,870703.72,10040023.31
1530,871562,10070463,0,209957,0,0,2635798,0,37.86974374728528,870698.65,10040374.91
1531,871037,10064730,0,209957,0,0,2635798,0,34.47164623285582,870692.97,10040719.02
1532,870427,10058029,0,209957,0,0,2635798,0,31.920700103579122,870686.97,10041059.14
1533,869770,10050874,0,209957,0,0,2635798,0,30.009372629533818,870680.21,10041390.11
1534,869257,10045330,0,209957,0,0,2635798,0,28.576850276346168,870674.01,10041727.43
1535,868702,10039322,0,209957,0,0,2635798,0,32.70135172905211,870667.93,10042065.83
1536,868112,10032810,0,209957,0,0,2635798,0,36.710030462097414,870661.58,10042400.16
1537,867524,10026412,0,209957,0,0,2635798,0,40.645309623671494,870572.81,10041782.78
1538,866939,10020026,0,209957,0,0,2635798,0,44.549338190941285,870484.26,10041166.32
1539,866358,10013761,0,209957,0,0,2635798,0,48.46697178260625,870396.58,10040560.68
1540,865782,10007508,0,209957,0,0,2635798,0,52.436354344814404,870308.52,10039950.93
1541,865223,10001363,0,209957,0,0,2635798,0,56.5005613918077,870221.58,10039352.15
1542,864662,9995283,0,209957,0,0,2635798,0,60.6908352115266,870135.13,10038759.28
1543,872285,10084142,0,212055,0,0,2662167,0,67.08168217762076,870131.08,10039121.17
1544,871736,10078164,0,212055,0,0,2662167,0,56.378727683490055,870128.0,10039493.64
1545,871146,10071714,0,212055,0,0,2662167,0,48.51125986407928,870125.45,10039871.31
1546,870555,10065300,0,212055,0,0,2662167,0,45.53516276769942,870122.52,10040244.46
1547,869975,10058991,0,212055,0,0,2662167,0,40.22034617936022,870119.62,10040618.07
1548,869359,10052231,0,212055,0,0,2662167,0,36.235394887574266,870116.34,10040987.0
1549,868742,10045533,0,212055,0,0,2662167,0,33.328720078724174,870112.65,10041351.23
1550,868321,10040924,0,212055,0,0,2662167,0,38.937692471400844,870110.38,10041731.06
1551,867757,10034838,0,212055,0,0,2662167,0,35.51576935355063,870108.2,10042111.11
1552,867245,10029268,0,212055,0,0,2662167,0,32.85111272944869,870024.37,10041548.19
1553,866694,10023306,0,212055,0,0,2662167,0,30.738334547086517,869932.16,10040886.23
1554,866158,10017409,0,212055,0,0,2662167,0,29.12326098243625,869849.56,10040335.81
1555,865625,10011574,0,212055,0,0,2662167,0,28.004668482847826,869768.46,10039800.49
1556,865085,10005796,0,212055,0,0,2662167,0,27.334402761765187,869688.64,10039280.11
1557,864567,10000074,0,212055,0,0,2662167,0,26.960888711191345,869609.4,10038765.32
1558,864036,9994313,0,212055,0,0,2662167,0,26.739386945144297,869531.01,10038259.42
1559,871732,10083990,0,214174,0,0,2688789,0,32.238996442793436,869535.23,10038711.8
1560,872176,10089696,0,214608,0,0,2694203,0,30.248770601107562,869549.88,10039286.53
1561,870760,10073345,0,214172,0,0,2688732,0,28.75696206257227,869556.33,10039762.41
1562,870163,10066837,0,214172,0,0,2688732,0,27.638812568092135,869562.74,10040237.2
1563,869517,10059880,0,214172,0,0,2688732,0,26.79899938158303,869568.51,10040705.78
1564,868936,10053528,0,214172,0,0,2688732,0,26.170790593555104,869574.24,10041173.59
1565,868410,10047770,0,214172,0,0,2688732,0,25.69838724963383,869580.48,10041646.44
1566,867873,10041947,0,214172,0,0,2688732,0,27.783627491636498,869587.08,10042122.98
1567,867302,10035758,0,214172,0,0,2688732,0,29.590308942067324,869511.7,10041652.05
1568,866742,10029632,0,214172,0,0,2688732,0,31.246931662154168,869436.69,10041185.1
1569,866181,10023520,0,214172,0,0,2688732,0,32.77125826033992,869361.53,10040716.62
1570,865635,10017519,0,214172,0,0,2688732,0,34.19326934086652,869287.77,10040262.21
1571,865095,10011579,0,214172,0,0,2688732,0,35.54328412768036,869215.3,10039821.72
1572,864550,10005696,0,214172,0,0,2688732,0,36.840753117424754,869143.24,10039385.11
1573,864012,9999825,0,214172,0,0,2688732,0,38.10402421157808,869072.38,10038961.77
1574,871675,10089179,0,216314,0,0,2715609,0,43.96215195194367,869084.74,10039503.2
1575,871101,10082891,0,216314,0,0,2715609,0,39.042206331084884,869096.04,10040032.78
1576,870580,10077223,0,216314,0,0,2715609,0,35.40932557547677,869107.66,10040565.94
1577,870019,10071088,0,216314,0,0,2715609,0,32.63201437546864,869119.15,10041097.39
1578,869406,10064434,0,216314,0,0,2715609,0,30.545794807478565,869130.39,10041626.27
1579,868758,10057290,0,216314,0,0,2715609,0,28.983944110901007,869140.97,10042146.97
1580,868307,10052396,0,216314,0,0,2715609,0,27.813088156016548,869152.77,10042681.36
1581,867757,10046459,0,216314,0,0,2715609,0,31.781499501159196,869083.11,10042271.25
1582,867226,10040592,0,216314,0,0,2715609,0,35.55320477713194,869014.29,10041869.13
1583,866692,10034816,0,216314,0,0,2715609,0,39.13830118513758,868945.73,10041469.85
1584,866168,10029063,0,216314,0,0,2715609,0,42.54055878574065,868878.35,10041083.16
1585,865643,10023399,0,216314,0,0,2715609,0,45.79285161468448,868811.19,10040699.59
1586,865125,10017763,0,216314,0,0,2715609,0,48.917853460139284,868744.75,10040324.05
1587,864616,10012218,0,216314,0,0,2715609,0,51.94058125237016,868679.18,10039957.15
1588,864111,10006690,0,216314,0,0,2715609,0,54.86503495492466,868614.39,10039598.03
1589,863610,10001252,0,216314,0,0,2715609,0,57.72499244394602,868549.47,10039237.9
1590,863114,9995837,0,216314,0,0,2715609,0,60.525896292469696,868484.82,10038880.65
1591,870766,10085145,0,218475,0,0,2742774,0,66.90199884990722,868502.52,10039479.6
1592,870232,10079261,0,218475,0,0,2742774,0,56.24761024854152,868520.06,10040075.4
1593,869686,10073344,0,218475,0,0,2742774,0,48.412980413678866,868538.11,10040677.73
1594,869147,10067442,0,218475,0,0,2742774,0,42.38528080223116,868555.79,10041275.48
1595,868674,10062301,0,218475,0,0,2742774,0,37.863477334161416,868574.15,10041880.52
1596,868060,10055603,0,218475,0,0,2742774,0,34.472290950362726,868591.38,10042472.85
1597,867503,10049517,0,218475,0,0,2742774,0,31.929313673102975,868526.07,10042110.94
1598,866952,10043479,0,218475,0,0,2742774,0,30.02249939364471,868460.92,10041750.73
1599,866446,10037988,0,218475,0,0,2742774,0,28.996959950779388,868395.88,10041391.89
1600,865901,10032073,0,218475,0,0,2742774,0,28.263516088337663,868331.93,10041044.83
1601,865367,10026221,0,218475,0,0,2742774,0,27.822622453891306,868269.04,10040709.46
1602,864837,10020429,0,218475,0,0,2742774,0,27.57056607125279,868207.31,10040385.72
1603,864311,10014695,0,218475,0,0,2742774,0,27.467764411253434,868146.21,10040068.29
1604,863774,10008915,0,218475,0,0,2742774,0,27.47573754259978,868085.51,10039756.46
1605,863260,10003290,0,218475,0,0,2742774,0,27.568500915826796,868024.97,10039446.41
1606,862747,9997721,0,218475,0,0,2742774,0,27.728945232590117,867964.99,10039142.64
1607,870464,10087624,0,220664,0,0,2770200,0,33.230469555732526,867987.88,10039799.8
1608,870889,10093183,0,221110,0,0,2775779,0,30.997224502185468,868020.66,10040573.33
1609,869459,10076594,0,220661,0,0,2770143,0,29.324780025670844,868044.67,10041241.15
1610,868812,10069578,0,220661,0,0,2770143,0,28.069416325011446,868067.72,10041898.34
1611,868273,10063723,0,220661,0,0,2770143,0,27.128961815972886,868090.39,10042551.48
1612,867746,10057946,0,220661,0,0,2770143,0,26.42415632870683,868031.12,10042255.18
1613,867215,10052191,0,220661,0,0,2770143,0,25.892463448273585,867962.6,10041849.41
1614,866793,10047573,0,220661,0,0,2770143,0,29.287184962145844,867904.49,10041565.75
1615,866228,10041391,0,220661,0,0,2770143,0,32.25595208736822,867847.35,10041292.48
1616,865714,10035812,0,220661,0,0,2770143,0,35.06867175000042,867790.26,10041019.48
1617,865202,10030270,0,220661,0,0,2770143,0,37.65027810962426,867734.69,10040763.08
1618,864655,10024265,0,220661,0,0,2770143,0,40.036069732945286,867679.13,10040506.52
1619,864111,10018322,0,220661,0,0,2770143,0,42.39217086970609,867624.61,10040260.18
1620,863623,10012930,0,220661,0,0,2770143,0,44.749108995596046,867570.05,10040013.73
1621,863129,10007605,0,220661,0,0,2770143,0,46.96234132359557,867516.44,10039777.73
1622,862649,10002372,0,220661,0,0,2770143,0,49.071834008329304,867463.8,10039551.94
1623,862168,9997101,0,220661,0,0,2770143,0,51.08326178362462,867412.02,10039335.91
1624,869843,10086776,0,222864,0,0,2797853,0,57.16947750064783,867442.69,10040077.99
1625,869268,10080540,0,222864,0,0,2797853,0,48.95392722888754,867473.18,10040818.41
1626,868846,10075945,0,222864,0,0,2797853,0,42.87016920068887,867504.94,10041573.0
1627,868341,10070433,0,222864,0,0,2797853,0,38.229922083719615,867537.1,10042331.93
1628,867838,10064972,0,222864,0,0,2797853,0,34.75073013811971,867487.65,10042144.86
1629,867278,10058873,0,222864,0,0,2797853,0,32.143530103095415,867438.4,10041960.43
1630,866736,10052979,0,222864,0,0,2797853,0,30.185889806689193,867390.14,10041785.59
1631,866302,10048176,0,222864,0,0,2797853,0,34.40224369110126,867342.79,10041620.05
1632,865716,10041816,0,222864,0,0,2797853,0,39.90774711884027,867295.68,10041457.92
1633,865287,10037163,0,222916,0,0,2798475,0,44.14975920494773,867250.85,10041320.81
1634,864665,10030296,0,222863,0,0,2797847,0,49.628970227951704,867204.93,10041170.47
1635,864192,10025139,0,222863,0,0,2797847,0,54.011316223951184,867159.83,10041028.64
1636,863678,10019532,0,222863,0,0,2797847,0,59.10616121665567,867115.49,10040895.86
1637,863212,10014496,0,222863,0,0,2797847,0,63.59622889362438,867072.37,10040776.7
1638,862705,10008946,0,222863,0,0,2797847,0,68.83286306154136,867030.03,10040665.9
1639,862255,10004024,0,222863,0,0,2797847,0,73.47869553763488,866989.0,10040568.53
1640,861811,9999162,0,222863,0,0,2797847,0,78.12964381330454,866949.29,10040485.07
1641,869551,10089509,0,225092,0,0,2825824,0,84.80003688085083,866992.57,10041366.53
1642,869011,10083660,0,225092,0,0,2825824,0,69.67793575063334,867036.06,10042250.3
1643,868539,10078452,0,225092,0,0,2825824,0,58.3391592084734,866998.6,10042193.4
1644,868003,10072665,0,225092,0,0,2825824,0,49.84078034289861,866961.27,10042138.41
1645,867389,10065898,0,225092,0,0,2825824,0,43.45825130639333,866923.7,10042080.25
1646,866773,10059206,0,225092,0,0,2825824,0,38.67422316826163,866885.88,10042019.31
1647,866271,10053701,0,225092,0,0,2825824,0,35.09273362225301,866848.84,10041966.41
1648,865668,10047126,0,225092,0,0,2825824,0,32.39724774350087,866811.93,10041915.36
1649,865163,10041645,0,225092,0,0,2825824,0,32.68120466249401,866776.14,10041876.48
1650,864627,10035745,0,225092,0,0,2825824,0,33.154533104566966,866739.2,10041824.69
1651,864089,10029905,0,225092,0,0,2825824,0,33.672436753988244,866702.52,10041775.36
1652,863560,10024127,0,225092,0,0,2825824,0,34.230417919374034,866665.67,10041723.95
1653,863034,10018411,0,225092,0,0,2825824,0,34.82720097687223,866629.07,10041675.0
1654,862513,10012700,0,225092,0,0,2825824,0,35.46208952079874,866592.62,10041627.91
1655,861996,10007049,0,225092,0,0,2825824,0,36.13423276376573,866556.33,10041582.66
1656,861497,10001503,0,225092,0,0,2825824,0,36.849358333917074,866520.45,10041539.73
1657,860992,9996006,0,225092,0,0,2825824,0,37.60130824673017,866484.7,10041499.05
1658,868692,10086078,0,227341,0,0,2854091,0,43.37476716841773,866531.26,10042416.7
1659,868141,10080108,0,227341,0,0,2854091,0,38.67463197639164,866495.35,10042377.88
1660,867654,10074760,0,227341,0,0,2854091,0,35.08723034038122,866450.13,10042228.52
1661,867162,10069470,0,227341,0,0,2854091,0,32.405181436863316,866414.15,10042189.77
1662,866728,10064798,0,227341,0,0,2854091,0,30.39673767049908,866379.8,10042169.38
1663,866104,10057911,0,227341,0,0,2854091,0,28.88440659886387,866345.67,10042149.69
1664,865474,10051096,0,227341,0,0,2854091,0,27.753277204399588,866311.05,10042125.37
1665,865062,10046591,0,227341,0,0,2854091,0,26.90663124197063,866277.57,10042113.58
1666,864550,10041007,0,227341,0,0,2854091,0,30.83550777857897,866244.34,10042104.18
1667,864000,10034927,0,227341,0,0,2854091,0,34.65002147703146,866211.32,10042095.87
1668,863448,10028907,0,227341,0,0,2854091,0,38.36470471133332,866178.38,10042088.62
1669,862902,10022945,0,227341,0,0,2854091,0,42.00572254375778,866145.59,10042082.87
1670,862363,10017046,0,227341,0,0,2854091,0,45.61606975114166,866112.87,10042078.14
1671,861820,10011154,0,227341,0,0,2854091,0,49.23631528496645,866080.12,10042073.89
1672,861291,10005374,0,227341,0,0,2854091,0,52.90057991479276,866047.53,10042070.67
1673,860773,9999648,0,227341,0,0,2854091,0,56.64433606235829,866015.14,10042068.9
1674,868457,10089323,0,229616,0,0,2882621,0,62.82798331451495,865982.96,10042070.34
1675,867929,10083689,0,229616,0,0,2882621,0,53.20800221145515,865951.24,10042078.32
1676,867324,10076967,0,229616,0,0,2882621,0,46.041760657026416,865918.68,10042075.76
1677,866811,10071467,0,229616,0,0,2882621,0,40.62447767434163,865886.6,10042079.55
1678,866370,10066562,0,229616,0,0,2882621,0,36.557294883038715,865856.24,10042100.83
1679,865875,10061168,0,229616,0,0,2882621,0,33.52460440562651,865827.41,10042139.61
1680,865276,10054662,0,229616,0,0,2882621,0,31.236679561203125,865797.1,10042162.27
