,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Emissions Rolling,Supply Rolling,Clearing Price Rolling
916,936489,10007726,0,67452,85463,0,858173,850464,29.87110117224657,939632.89,10022337.13,27.56574085590262
917,936091,10003831,0,67452,85463,0,858173,850464,33.46154011046231,939566.56,10022013.71,27.575355387296163
918,935708,10000027,0,67452,85463,0,858173,850464,36.98679006072385,939500.33,10021692.09,27.646903099196244
919,935316,9996253,0,67452,85463,0,858173,850464,40.484659754351654,939434.56,10021374.19,27.773641917267668
920,939979,10046641,0,67868,85995,0,863343,855765,44.886794382502856,939419.29,10021597.74,27.959538642974035
921,939541,10042393,0,67868,85960,0,863343,855414,39.117860763835665,939403.94,10021820.38,28.09912381042765
922,939140,10038409,0,67868,85924,0,863343,855066,34.84040130353578,939388.83,10022044.08,28.20444409703624
923,938711,10034299,0,67868,85925,0,863343,855064,31.587313172773783,939373.66,10022267.84,28.283611188380082
924,938334,10030582,0,67868,85942,0,863343,855235,29.1489272879573,939358.63,10022491.8,28.300373866756658
925,937920,10026578,0,67868,85942,0,863343,855235,27.321025609508645,939343.82,10022718.02,28.25957968792575
926,937487,10022412,0,67868,85942,0,863343,855235,25.948343060054174,939329.04,10022945.42,28.16647160648936
927,937070,10018277,0,67868,85942,0,863343,855235,24.920096701248458,939270.03,10022699.39,28.02019399141254
928,936651,10014194,0,67868,85942,0,863343,855235,24.150306804604654,939211.33,10022456.13,27.91072649664339
929,936266,10010450,0,67868,85942,0,863343,855235,28.31172211936292,939153.14,10022218.97,27.876226737974868
930,935878,10006625,0,67868,85942,0,863343,855235,32.80594851607505,939095.36,10021984.28,27.91168694863209
931,935479,10002834,0,67868,85942,0,863343,855235,37.29596817448287,939037.95,10021754.07,28.009903056852217
932,935109,9999078,0,67868,85942,0,863343,855235,41.821472605401596,938980.75,10021524.59,28.167671005018345
933,940194,10053535,0,68191,86530,0,867493,861104,46.27153081107485,938978.78,10021881.57,28.380676229713178
934,939685,10049087,0,68191,86530,0,867493,861104,40.1587172327301,938975.86,10022234.94,28.540274957125597
935,939299,10045091,0,68191,86530,0,867493,861104,35.72880771679912,938972.88,10022584.38,28.661627256162987
936,938898,10041418,0,68191,86530,0,867493,861104,32.259754866326304,938969.91,10022935.79,28.75264334159867
937,938513,10037491,0,68191,86530,0,867493,861104,29.65348017090875,938967.13,10023287.6,28.821085138980163
938,938098,10033457,0,68191,86530,0,867493,861104,27.71101313821501,938964.2,10023638.34,28.871719589721305
939,937674,10029257,0,68191,86530,0,867493,861104,26.249050934907437,938905.56,10023397.78,28.864084890095686
940,937278,10025387,0,68191,86530,0,867493,861104,25.15132308490151,938847.68,10023164.64,28.85861726629015
941,936913,10021787,0,68191,86530,0,867493,861104,24.32895458785254,938790.43,10022936.56,28.854778588057552
942,936499,10017676,0,68191,86530,0,867493,861104,23.713340626027943,938733.41,10022710.4,28.852139654086137
943,936111,10013983,0,68191,86530,0,867493,861104,27.92707225565178,938677.13,10022491.92,28.89718234429497
944,935709,10010120,0,68191,86530,0,867493,861104,32.4281304605338,938621.03,10022275.56,28.991393061320768
945,935254,10005758,0,68191,86530,0,867493,861104,36.946299569111964,938564.55,10022055.6,29.13389859204247
946,934903,10002290,0,68191,86530,0,867493,861104,40.2788365607301,938508.8,10021842.5,29.312045007190235
947,934491,9998213,0,68191,86530,0,867493,861104,44.80924544216504,938453.26,10021631.12,29.537225275875667
948,939421,10051054,0,68558,87057,0,872192,866277,49.11484588509949,938451.35,10021990.28,29.800079350227485
949,938955,10046811,0,68558,87021,0,872192,865917,42.29964034021264,938448.39,10022342.4,29.95346157556759
950,938599,10043159,0,68558,87020,0,872192,865913,37.22500834192255,938446.14,10022699.31,30.00708870899497
951,938208,10039420,0,68558,87038,0,872192,866091,33.38525541892098,938443.98,10023058.22,29.979435476927257
952,937849,10035849,0,68558,87057,0,872192,866271,30.50520101736118,938442.27,10023420.28,29.880216437447217
953,937428,10031816,0,68558,87057,0,872192,866271,28.349827648455545,938391.14,10023259.39,29.71631782387889
954,937080,10028351,0,68558,87057,0,872192,866271,26.729947528150532,938341.31,10023107.29,29.593667653203468
955,936708,10024850,0,68558,87057,0,872192,866271,25.51388750462609,938291.94,10022961.69,29.501876532224856
956,936327,10021092,0,68558,87057,0,872192,866271,24.857307694910016,938242.91,10022818.63,29.435820435136666
957,935960,10017547,0,68558,87057,0,872192,866271,24.11042263164763,938194.99,10022685.55,29.386469614947618
958,935601,10014045,0,68558,87057,0,872192,866271,23.553168153931463,938147.29,10022555.18,29.349719962916375
959,935261,10010740,0,68558,87057,0,872192,866271,26.995380133778504,938099.95,10022428.26,29.361036685104704
960,934910,10007302,0,68558,87057,0,872192,866271,30.603989486781494,938053.31,10022307.6,29.418649526549952
961,934529,10003557,0,68558,87057,0,872192,866271,35.333180959418,938006.79,10022188.21,29.508784435726138
962,934190,10000192,0,68558,87057,0,872192,866271,38.8760484896637,937960.47,10022069.8,29.591749116455045
963,933806,9996517,0,68558,87057,0,872192,866271,43.59413989501867,937914.5,10021955.87,29.74262937656514
964,938846,10050075,0,68872,87515,0,876165,870853,47.932369005403295,937922.82,10022414.77,29.893964843766934
965,938392,10046072,0,68872,87498,0,876165,870685,41.41601815913468,937930.56,10022872.26,30.0071338582191
966,938041,10042299,0,68872,87515,0,876165,870851,36.53322835740513,937938.53,10023328.47,30.034149541132614
967,937637,10038620,0,68872,87515,0,876165,870851,32.86809440618243,937898.18,10023274.54,29.981533148787747
968,937262,10034935,0,68872,87515,0,876165,870851,30.11963719711626,937858.75,10023226.7,29.94232414284072
969,936829,10030686,0,68872,87515,0,876165,870851,28.05947878751691,937819.03,10023176.98,29.913157597001764
970,936460,10027129,0,68872,87515,0,876165,870851,26.51534864047691,937779.8,10023131.58,29.89153110150849
971,936064,10023247,0,68872,87515,0,876165,870851,25.35564331315511,937740.91,10023088.68,29.87551076489332
972,935706,10019734,0,68872,87515,0,876165,870851,24.487068876303642,937702.79,10023052.95,29.86373058678834
973,935317,10015935,0,68872,87515,0,876165,870851,23.835653726406235,937664.75,10023018.08,29.85512393087213
974,934950,10012339,0,68872,87515,0,876165,870851,27.731832147918308,937627.29,10022988.86,29.89273108678053
975,934572,10008619,0,68872,87515,0,876165,870851,32.0490503235344,937589.96,10022960.25,29.973232005937493
976,934202,10004941,0,68872,87515,0,876165,870851,36.41704055777423,937552.83,10022932.58,30.09475418600784
977,933818,10001298,0,68872,87515,0,876165,870851,40.81229016090664,937515.66,10022905.54,30.257248306491988
978,933455,9997693,0,68872,87515,0,876165,870851,45.26765557990278,937478.74,10022880.99,30.461883480844058
979,938286,10049422,0,69254,88121,0,881008,876930,49.562897129332306,937494.16,10023411.87,30.706763097367695
980,937834,10045350,0,69254,88105,0,881008,876771,42.64067934050572,937456.89,10023386.82,30.83797628403558
981,937419,10041169,0,69254,88121,0,881008,876929,37.45031763179013,937420.06,10023362.5,30.936621856295016
982,937018,10037410,0,69254,88121,0,881008,876929,33.55989244660881,937383.06,10023339.07,31.010845143589272
983,936637,10033604,0,69254,88121,0,881008,876929,30.641137541114574,937346.65,10023321.06,31.066735718469445
984,936238,10029706,0,69254,88121,0,881008,876929,28.45373638771197,937310.9,10023308.88,31.10892345505973
985,935858,10026026,0,69254,88121,0,881008,876929,26.813488410657794,937275.61,10023300.81,31.14077748516081
986,935488,10022374,0,69254,88121,0,881008,876929,25.582519868824207,937240.9,10023298.18,31.164894982600323
987,935121,10018743,0,69254,88121,0,881008,876929,24.65797004099098,937206.78,10023300.88,31.183207437208985
988,934747,10015103,0,69254,88121,0,881008,876929,23.9643845472863,937173.1,10023308.36,31.197134203004406
989,934389,10011524,0,69254,88121,0,881008,876929,23.869371512966048,937139.68,10023317.61,31.202137650554587
990,934068,10008491,0,69254,88121,0,881008,876929,27.72975743430586,937107.12,10023335.31,31.236827949860643
991,933714,10005008,0,69254,88121,0,881008,876929,32.183702594530885,937074.88,10023356.57,31.30813668391964
992,933371,10001559,0,69254,88121,0,881008,876929,36.63551784370754,937043.09,10023381.31,31.416738450881958
993,933034,9998318,0,69254,88121,0,881008,876929,40.48078136739049,936963.65,10022899.5,31.51877009818972
994,937715,10048831,0,69723,88617,0,886982,881908,44.7889364494237,936935.76,10022965.4,31.685101046331148
995,937260,10044877,0,69723,88601,0,886982,881752,39.06073556969618,936907.3,10023032.09,31.80890637590448
996,936895,10041101,0,69723,88586,0,886982,881597,34.77124195338258,936879.82,10023104.66,31.902010121632554
997,936531,10037704,0,69723,88601,0,886982,881750,31.55136510880876,936852.51,10023181.36,31.97201833352269
998,936137,10033807,0,69723,88601,0,886982,881750,29.135911005003244,936825.65,10023261.81,32.02475084117356
999,935738,10029934,0,69723,88601,0,886982,881750,27.32537958143605,936798.74,10023342.49,32.064536882300914
1000,935382,10026433,0,69723,88601,0,886982,881750,25.967912783866723,936772.67,10023429.66,32.094573655662785
1001,935004,10022766,0,69723,88601,0,886982,881750,24.94941679306403,936746.83,10023519.46,32.11730707222858
1002,934628,10019118,0,69723,88601,0,886982,881750,24.18544080777232,936720.85,10023609.14,32.10564600713885
1003,934270,10015567,0,69723,88601,0,886982,881750,23.61601255507953,936695.11,10023700.28,32.06334103158495
1004,933928,10012153,0,69723,88601,0,886982,881750,23.685668737854936,936669.82,10023794.51,31.998951487216686
1005,933562,10008630,0,69723,88601,0,886982,881750,24.18183815635654,936644.63,10023889.7,31.918826820928285
1006,933224,10005326,0,69723,88601,0,886982,881750,24.707716926224315,936570.48,10023465.51,31.800357367318753
1007,932873,10001853,0,69723,88601,0,886982,881750,25.125706140813023,936497.76,10023049.72,31.722888574873547
1008,932528,9998417,0,69723,88601,0,886982,881750,25.542304366101668,936425.21,10022638.13,31.677220493910323
1009,937105,10047734,0,70151,89138,0,892480,887031,29.88869275459956,936403.26,10022764.67,31.69573358378604
1010,936673,10043882,0,70151,89103,0,892480,886688,27.89135279821165,936381.29,10022894.2,31.70983784768326
1011,936333,10040443,0,70151,89138,0,892480,887028,26.393030032973165,936360.05,10023030.17,31.720585587277473
1012,935963,10036836,0,70151,89138,0,892480,887028,25.269279103677242,936338.94,10023167.23,31.728845736777842
1013,935574,10033090,0,70151,89138,0,892480,887028,24.42633432775793,936317.74,10023303.51,31.735207255602376
1014,935208,10029436,0,70151,89138,0,892480,887028,23.795627938800905,936297.1,10023444.41,31.740163448701882
1015,934866,10026143,0,70151,89138,0,892480,887028,23.320964353971895,936276.9,10023589.71,31.708305117687022
1016,934528,10022850,0,70151,89138,0,892480,887028,22.965601144055334,936257.29,10023740.95,31.63925011740511
1017,934178,10019389,0,70151,89138,0,892480,887028,22.70131756284699,936238.16,10023896.53,31.531647891928955
1018,933834,10015985,0,70151,89138,0,892480,887028,22.503758790691947,936219.42,10024056.11,31.386817579228637
1019,933515,10012851,0,70151,89138,0,892480,887028,25.500129873113007,936201.41,10024222.09,31.236972280416254
1020,933168,10009446,0,70151,89138,0,892480,887028,28.374760514062086,936133.3,10023850.14,31.071851941731843
1021,932821,10006122,0,70151,89138,0,892480,887028,31.015417853032794,936066.1,10023487.43,30.990827512623813
1022,932485,10002784,0,70151,89138,0,892480,887028,33.42670736801017,935999.55,10023131.18,30.97669057326856
1023,932142,9999374,0,70151,89138,0,892480,887028,35.67034567027018,935933.86,10022781.93,31.017520898243525
1024,936821,10049533,0,70548,89669,0,897533,892258,40.07783686967061,935918.73,10022971.44,31.126809994060658
1025,936346,10045447,0,70548,89632,0,897533,891889,35.53087574239811,935902.99,10023160.13,31.208908495389554
1026,935976,10041619,0,70548,89595,0,897533,891524,32.13974401936168,935887.88,10023352.2,31.270822504982632
1027,935591,10037925,0,70548,89596,0,897533,891533,29.579829547682326,935873.09,10023548.68,31.317419833446976
1028,935192,10034032,0,70548,89613,0,897533,891707,27.660655636545222,935858.5,10023747.06,31.35252332176638
1029,934819,10030393,0,70548,89613,0,897533,891707,26.22118054426467,935844.03,10023946.49,31.3316179060154
1030,934449,10026749,0,70548,89613,0,897533,891707,25.145700863792506,935829.74,10024147.73,31.255015429492573
1031,934066,10022995,0,70548,89613,0,897533,891707,24.336882108931015,935815.61,10024349.34,31.125424568837058
1032,933739,10019785,0,70548,89613,0,897533,891707,23.72898733927402,935801.91,10024556.41,30.944499716175784
1033,933362,10016093,0,70548,89613,0,897533,891707,23.27874808021309,935733.59,10024181.99,30.714571888867166
1034,932990,10012446,0,70548,89613,0,897533,891707,22.934855311294463,935666.64,10023815.58,30.542333269652815
1035,932653,10009146,0,70548,89613,0,897533,891707,24.372927587368,935600.18,10023456.13,30.4287744683585
1036,932325,10005901,0,70548,89613,0,897533,891707,25.84033900470549,935534.45,10023100.96,30.364580309742294
1037,931982,10002504,0,70548,89613,0,897533,891707,27.27659993220597,935469.14,10022751.09,30.34081150735527
1038,931635,9999142,0,70548,89613,0,897533,891707,28.603638252608594,935404.51,10022407.94,30.349737758499206
1039,936244,10049113,0,70988,90255,0,903089,898124,32.93851804586596,935390.21,10022606.5,30.41663242960879
1040,935831,10045256,0,70988,90220,0,903089,897783,30.179672010182948,935375.74,10022805.19,30.466915918861606
1041,935479,10041684,0,70988,90222,0,903089,897798,28.115534788417992,935361.4,10023004.16,30.504781720867257
1042,935099,10038136,0,70988,90238,0,903089,897957,26.56540797565653,935347.4,10023208.76,30.533302394363545
1043,934698,10034096,0,70988,90238,0,903089,897957,25.40473374630839,935333.27,10023409.89,30.508079009270112
1044,934318,10030453,0,70988,90238,0,903089,897957,24.532842026417967,935319.36,10023613.22,30.429126124928956
1045,933954,10026831,0,70988,90238,0,903089,897957,23.876819019813475,935306.36,10023823.95,30.298431319435974
1046,933571,10023079,0,70988,90238,0,903089,897957,23.392334129036676,935293.04,10024031.84,30.129566295119034
1047,933193,10019361,0,70988,90238,0,903089,897957,23.025067428460677,935280.06,10024243.32,29.911724514981994
1048,932869,10016201,0,70988,90238,0,903089,897957,22.7501150043352,935214.54,10023894.79,29.648077206174353
1049,932533,10012887,0,70988,90238,0,903089,897957,24.92734980732334,935150.32,10023555.55,29.474354300845462
1050,932188,10009451,0,70988,90238,0,903089,897957,27.385671474061134,935086.21,10023218.47,29.375960932166844
1051,931835,10006043,0,70988,90238,0,903089,897957,29.80571404899296,935022.48,10022884.7,29.34016551846756
1052,931502,10002669,0,70988,90238,0,903089,897957,32.0783002160681,934959.01,10022552.9,29.35589651045463
1053,931160,9999330,0,70988,90238,0,903089,897957,34.23805716458044,934896.33,10022228.04,29.414778805615878
1054,935508,10045921,0,71364,90795,0,907917,903513,38.56725478230326,934880.61,10022403.74,29.533151878157405
1055,935048,10042033,0,71364,90758,0,907917,903145,34.406045951947696,934864.01,10022575.57,29.622073462630624
1056,934704,10038570,0,71364,90759,0,907917,903146,31.30453446396077,934847.78,10022750.35,29.686545730321132
1057,934369,10035242,0,71364,90777,0,907917,903326,28.963826190028875,934831.87,10022927.3,29.73507976590495
1058,934064,10032208,0,71364,90777,0,907917,903326,27.205012499664512,934816.5,10023108.93,29.771598209362278
1059,933702,10028651,0,71364,90777,0,907917,903326,25.89135177179168,934800.91,10023288.04,29.76055792574241
1060,933350,10025205,0,71364,90777,0,907917,903326,24.90288882884376,934785.31,10023467.07,29.703546919163035
1061,933018,10021898,0,71364,90777,0,907917,903326,24.160299840615096,934770.2,10023650.48,29.59181810797501
1062,932677,10018468,0,71364,90777,0,907917,903326,23.60700372661517,934755.07,10023833.24,29.43912766034452
1063,932369,10015402,0,71364,90777,0,907917,903326,27.37903175144222,934740.7,10024022.09,29.27697657890876
